brand,model_year,price,fuel_type,engine_size,co2_emission,transmission,color
Ford,2022,27987.656422595628,Electric,2.5,107.64225522361323,Automatic,Yellow
Chevrolet,2010,39397.57705824261,Diesel,3.1,134.29219063018735,Manual,Blue
Volkswagen,2017,39418.80881383332,Hybrid,2.2,156.16320476869257,Automatic,Gray
Ford,2018,28682.810429025587,Hybrid,3.1,139.602122758034,Automatic,Yellow
Hyundai,2012,20807.968514675813,Petrol,4.0,181.95742686047424,Automatic,Green
BMW,2010,33481.66690389611,Diesel,3.2,161.79049386947153,Automatic,Gray
Tesla,2019,28987.79646961812,Electric,2.7,107.07559596296551,Manual,White
Mercedes,2018,44820.40252879742,Electric,4.4,117.01378915917954,Manual,Red
BMW,2016,30405.056599598174,Diesel,2.1,170.91845412894958,Automatic,Green
Volkswagen,2004,30851.63528262136,Electric,2.9,84.85297652403474,Automatic,White
Hyundai,2012,36455.83892888267,Diesel,4.9,117.9617298302058,Automatic,White
Toyota,2019,30026.205504272973,Petrol,4.9,177.0833527952743,Automatic,Yellow
Chevrolet,2000,35554.84852131194,Electric,1.0,180.92734252406822,Automatic,White
Mercedes,2009,25687.75404224405,Electric,3.1,128.82995086205605,Manual,White
Mercedes,2007,21051.51801774889,Diesel,2.3,70.00358123669676,Manual,Green
BMW,2007,22699.450898733252,Electric,2.2,109.28177773361737,Automatic,White
Volkswagen,2018,27303.000562619236,Hybrid,3.4,141.68965305824122,Automatic,White
Toyota,2005,30948.965987712283,Petrol,2.8,96.22703137672508,Manual,Gray
Audi,2011,33992.29836215328,Electric,3.9,190.3506379712681,Automatic,White
Hyundai,2006,33645.18183946547,Electric,1.1,112.9406912168449,Automatic,Green
Audi,2015,30080.592528824145,Electric,4.7,159.89912312467501,Automatic,Blue
Chevrolet,2008,21439.251875653055,Diesel,3.3,116.38419616450184,Automatic,Green
Toyota,2020,35590.608572892306,Petrol,3.7,129.32587886784705,Manual,Red
Toyota,2021,17989.247564534235,Petrol,3.4,119.93975827343735,Manual,Yellow
Hyundai,2009,20659.308477923645,Electric,5.0,103.11554200502107,Manual,Green
Honda,2009,30361.565432832223,Electric,4.9,107.97703338696827,Automatic,Yellow
Audi,2009,36371.61909680907,Diesel,3.4,141.0211631382064,Automatic,Green
Ford,2019,35018.49520810284,Petrol,,113.65315600183597,Automatic,Blue
Mercedes,2015,29197.32486291767,Hybrid,3.5,106.79482065905643,Automatic,Black
Honda,2000,33558.00424625172,Electric,2.2,138.41442967014336,Manual,Blue
Ford,2016,21476.368218885247,Hybrid,1.8,165.88516482272297,Automatic,Black
Volkswagen,2020,25505.622934785355,Hybrid,2.6,171.43526870054274,Manual,Gray
Hyundai,2013,25626.901577461715,Petrol,3.7,90.15189627948826,Automatic,Black
Volkswagen,2018,22200.982696972063,Hybrid,1.2,96.69582781668498,Manual,White
Mercedes,2020,,Electric,3.1,158.9164081013228,Automatic,Yellow
Tesla,2020,28329.406840051775,Electric,,105.1746350335572,Manual,White
Ford,2016,26301.646064889843,Diesel,3.1,112.88042498058766,Manual,White
Honda,2013,27946.03981397884,Petrol,4.4,79.56158913981758,Automatic,Black
Ford,2007,10000.0,Petrol,1.2,141.5276514990414,Automatic,Green
Ford,2020,33085.539577401454,Hybrid,4.1,119.10278959599476,Automatic,Black
Hyundai,2020,26755.080226324015,Electric,3.7,151.8547714495527,Manual,Yellow
Volkswagen,2008,26747.520902550466,Electric,1.8,144.12615116558675,Automatic,Black
Audi,2007,,Diesel,3.9,151.57709957560442,Manual,Red
Tesla,2012,42408.04749540344,Hybrid,3.0,151.93786280669318,Manual,Red
Hyundai,2016,,Electric,2.9,108.3990726007264,Manual,Red
Chevrolet,2018,16651.5363651156,Petrol,2.9,119.59575795498,Automatic,White
Hyundai,2006,28115.75823448726,Diesel,4.8,126.13428946567066,Automatic,Gray
Mercedes,2016,37422.341071002826,Petrol,4.8,123.23096949354347,Automatic,Blue
Tesla,2000,27131.72036015844,Diesel,4.7,140.61810241888503,Automatic,Red
Toyota,2004,25150.912568620264,Petrol,4.5,106.16035882638373,Manual,Yellow
Chevrolet,2005,24631.31576956106,Hybrid,1.2,129.45528379009738,Automatic,Blue
BMW,2001,32501.638855061785,Electric,2.6,102.69267144739459,Manual,Red
Hyundai,2015,50923.148520697025,Petrol,4.6,127.61157090698998,Automatic,Black
Ford,2021,36623.20817038568,Hybrid,4.0,131.00835086882933,Automatic,Black
Audi,2004,,Petrol,2.8,84.6564291871941,Manual,White
Toyota,2004,24968.93566125458,Hybrid,4.1,130.62285744321977,Automatic,Yellow
Hyundai,2011,27857.966639635502,Diesel,1.8,160.95466404510503,Manual,White
Hyundai,2002,23126.66420546526,Hybrid,3.4,151.99215709757624,Manual,Blue
Honda,2015,21634.525867210472,Petrol,3.1,84.62097567499612,Automatic,White
Honda,2005,35999.43869179865,Electric,3.3,82.07948158117402,Automatic,Gray
Toyota,2014,25976.520274057064,Diesel,3.9,135.76554639055016,Manual,Gray
Volkswagen,2014,32974.51855477709,Diesel,4.8,124.56262921287276,Automatic,Gray
Honda,2015,44259.429744984154,Hybrid,2.1,115.45221328206277,Automatic,Yellow
Ford,2019,25805.318637982327,Petrol,,50.0,Manual,White
Chevrolet,2012,32197.00780301734,Hybrid,3.6,89.20599108925336,Manual,Red
BMW,2011,21811.018086943826,Diesel,3.8,158.72240620319528,Manual,Blue
Tesla,2009,33324.08132060297,Electric,2.7,132.63282864099014,Automatic,Green
BMW,2013,40400.355219850084,Hybrid,4.8,179.62818060791582,Automatic,Blue
BMW,2001,39987.57707806996,Petrol,2.9,146.02827771713314,Automatic,Blue
Tesla,2002,30338.44806105786,Hybrid,1.5,129.89321749492257,Manual,Yellow
Honda,2008,25848.28473903713,Hybrid,3.7,72.95693562952036,Automatic,Green
Toyota,2010,31894.431469172512,Hybrid,1.5,130.0628816525477,Automatic,Red
Tesla,2010,30408.892027180704,Electric,2.3,117.2979258131157,Manual,White
Mercedes,2021,33689.10707923182,Petrol,1.9,86.21198725936227,Automatic,Yellow
Volkswagen,2009,24924.161511391256,Petrol,3.2,158.9042509077744,Automatic,Red
Chevrolet,2013,26798.658897347792,Diesel,2.4,121.85848008869745,Manual,Black
Audi,2008,28253.56735315106,Diesel,1.6,132.47770928397026,Automatic,Red
Honda,2019,35331.713930123675,Hybrid,4.2,95.1778032243,Manual,Green
Volkswagen,2020,36393.43573737435,Diesel,2.9,130.85906856162893,Automatic,White
Tesla,2009,26547.500473056112,Petrol,2.8,115.15523345099392,Automatic,Green
Mercedes,2021,20792.1265526094,Hybrid,4.5,188.485825143674,Manual,Green
Audi,2008,32901.125004011396,Diesel,3.2,103.44977361801737,Automatic,Yellow
Chevrolet,2004,35855.319056155284,Electric,3.8,99.09695013883278,Automatic,Red
Chevrolet,2007,28926.792298054734,Diesel,2.3,127.67177974435113,Manual,White
Honda,2010,24291.12719169938,Electric,3.2,113.17596865448681,Automatic,Red
Tesla,2000,,Diesel,3.9,127.15798344027215,Manual,Red
Volkswagen,2020,43114.71521686428,Petrol,2.2,169.26843231827016,Manual,Blue
Toyota,2009,31773.842385803695,Diesel,3.8,90.71226919151103,Automatic,Blue
Volkswagen,2000,38107.13076334805,Electric,3.3,123.39188580707085,Automatic,Blue
Volkswagen,2021,23575.259207769974,Electric,2.7,101.24134420343748,Automatic,Yellow
Chevrolet,2006,39681.964115342256,Diesel,3.9,100.00960193608712,Manual,White
Toyota,2013,37157.48974824046,Hybrid,2.3,115.87109220569579,Manual,Gray
Toyota,2004,29180.680631221265,Electric,3.9,120.31455348296856,Manual,Gray
Honda,2016,34871.51904894595,Petrol,3.2,173.4067122296716,Manual,Yellow
Audi,2021,40351.47445669996,Diesel,2.0,104.29724804970017,Automatic,Yellow
Hyundai,2020,21135.82910252959,Electric,3.7,112.57460527059312,Automatic,Gray
BMW,2005,25794.13084450781,Diesel,4.5,64.17520789379088,Manual,Gray
BMW,2015,34192.27145182298,Diesel,2.2,133.65839110840233,Manual,White
Chevrolet,2010,30161.986130914564,Hybrid,4.2,123.65660649823673,Manual,Blue
Hyundai,2009,33290.312036207775,Diesel,2.3,137.84764673554716,Automatic,Yellow
Audi,2014,35505.23886382798,Diesel,4.3,127.238326243622,Automatic,Blue
Hyundai,2006,33988.978433144,Diesel,1.2,65.6367962250504,Automatic,Blue
Honda,2022,27977.314538141338,Petrol,1.0,172.0627847412664,Manual,White
Volkswagen,2001,28528.37361250835,Diesel,1.5,129.06784879469262,Manual,Red
Chevrolet,2011,42442.70427363578,Petrol,4.5,131.12658604376665,Manual,Black
Toyota,2018,30689.618845692403,Diesel,3.1,172.8035128016199,Automatic,Green
Chevrolet,2011,40842.54228718335,Hybrid,3.4,105.35409885260297,Automatic,White
BMW,2015,41398.597351398,Hybrid,4.4,78.4552620855433,Manual,Green
Audi,2005,23752.409266139533,Electric,1.2,87.35711734192452,Manual,Green
Hyundai,2002,35884.07930172648,Diesel,2.5,119.01525498380892,Automatic,Red
Audi,2001,21358.305578213607,Hybrid,3.6,116.58046713656458,Manual,Green
Honda,2019,42937.333705295976,Hybrid,2.6,168.7826142560858,Automatic,Yellow
Chevrolet,2004,31508.4704273723,Diesel,1.1,131.69796851784102,Manual,Blue
Tesla,2010,31120.135287002515,Electric,3.6,76.36535929931708,Manual,Yellow
Chevrolet,2002,23079.005117404864,Petrol,2.6,99.56616192830758,Manual,Blue
Toyota,2002,,Hybrid,1.1,102.14735789807222,Automatic,Gray
Chevrolet,2021,31809.51918844902,Hybrid,1.7,112.02422277200746,Automatic,Gray
Mercedes,2004,30727.936761869652,Petrol,1.9,98.98039280899582,Manual,Green
Honda,2021,26919.065870708077,Hybrid,3.0,83.46977487610314,Manual,Red
Ford,2022,37026.71236472464,Petrol,1.7,124.47396835244352,Automatic,Black
Honda,2010,29980.31042747225,Petrol,2.4,106.24914218733834,Automatic,Green
Hyundai,2002,21914.690728955815,Electric,4.0,82.160206297316,Manual,Green
Ford,2012,35763.05052616476,Petrol,4.2,168.12593214934745,Automatic,Red
Hyundai,2020,20725.79054825197,Petrol,4.2,118.07917673486126,Manual,Red
Hyundai,2007,14612.502073664635,Petrol,3.8,179.7045810428827,Manual,Green
Toyota,2019,30769.254319890362,Petrol,3.2,153.79754044227076,Automatic,Yellow
Toyota,2009,21754.506649348776,Hybrid,3.2,106.16462690250003,Automatic,Yellow
Volkswagen,2001,31424.89642277502,Petrol,4.8,175.3816264557058,Automatic,Black
BMW,2003,36530.86481419422,Hybrid,4.5,153.166671873662,Manual,Red
Volkswagen,2017,37876.03044458744,Diesel,3.6,102.68180418369357,Automatic,Red
Volkswagen,2018,33981.18556252982,Diesel,2.9,110.55345124260451,Manual,White
BMW,2003,19391.494030131842,Petrol,3.9,128.9633939600514,Automatic,Yellow
Tesla,2019,24238.783603300144,Electric,1.3,113.54816685701324,Automatic,Black
Ford,2008,30043.32359908265,Electric,4.8,150.93861961193204,Manual,Blue
Audi,2015,30120.637381835168,Hybrid,3.2,131.77946290319377,Manual,Gray
Volkswagen,2005,22464.723777077674,Hybrid,3.0,151.47527134406886,Manual,Blue
Chevrolet,2003,26300.53787135062,Diesel,2.2,139.016879618908,Manual,Green
Chevrolet,2008,36482.8650007281,Hybrid,1.0,99.61870185134555,Manual,Yellow
Hyundai,2012,34029.950060613344,Electric,1.2,71.55596749664203,Manual,Blue
BMW,2008,27532.37108331304,Diesel,2.1,98.11183047336408,Automatic,Gray
Hyundai,2005,38237.21928671616,Petrol,3.2,183.3755912269139,Automatic,Gray
Mercedes,2020,19387.92405012421,Hybrid,1.3,149.3943830829776,Manual,Red
Mercedes,2018,36577.619062282654,Petrol,4.9,123.57629672172072,Manual,Black
Audi,2013,35476.75002817504,Hybrid,2.6,161.69683616719954,Automatic,Green
Toyota,2020,35973.53874917601,Electric,2.3,120.99159630045678,Automatic,Green
Toyota,2014,32371.693130397187,Hybrid,3.1,123.40737229761001,Manual,Gray
BMW,2002,24774.011833604854,Electric,1.3,131.52589055543547,Manual,Black
BMW,2004,34735.93456734793,Electric,4.4,107.67166415979685,Automatic,Yellow
Volkswagen,2020,26675.030560256622,Petrol,2.8,93.33458060306987,Manual,Yellow
Mercedes,2017,31641.905230316766,Hybrid,1.7,133.11513568552002,Automatic,Red
Volkswagen,2013,24176.804490767063,Petrol,1.6,120.6333542387779,Manual,Green
Toyota,2015,27240.868863553973,Electric,2.4,112.87511679728159,Manual,Green
Ford,2013,,Electric,3.3,136.0755442974589,Automatic,Blue
Ford,2008,33197.79123519153,Electric,2.7,108.68400392065354,Manual,Green
BMW,2014,34537.55178242584,Electric,3.4,143.65287479176592,Automatic,Gray
Hyundai,2006,43565.595289568,Diesel,3.8,83.82560481146082,Automatic,Green
Toyota,2013,31185.011735576158,Electric,4.0,81.73357850312212,Manual,Gray
Ford,2005,22418.163376249413,Hybrid,2.6,80.40727295366489,Manual,Red
Toyota,2020,36399.7250440485,Electric,3.9,120.34501580190704,Automatic,Black
Honda,2014,32701.074155317838,Diesel,1.6,79.66567380054394,Automatic,Black
Chevrolet,2019,28477.02827130457,Hybrid,3.1,172.24520182159756,Automatic,Green
Mercedes,2007,26796.202085429126,Diesel,1.3,171.12180913956337,Automatic,White
Volkswagen,2001,,Diesel,2.0,131.88315963354722,Manual,Blue
Toyota,2007,24788.34650977239,Hybrid,3.3,147.81575878742964,Manual,White
Chevrolet,2000,20236.274004910796,Diesel,4.0,94.45062423177902,Automatic,Black
Honda,2016,37724.079360749514,Electric,1.4,154.76558461523524,Automatic,White
Volkswagen,2018,33478.39648819059,Petrol,1.8,110.84813253575615,Automatic,Black
Toyota,2004,30744.45977915926,Petrol,5.0,118.49312133416869,Automatic,Gray
BMW,2021,25034.00493025024,Petrol,2.4,114.16709868536816,Automatic,Yellow
Chevrolet,2019,38714.94700888745,Hybrid,2.1,98.62982339934102,Automatic,Yellow
Volkswagen,2015,18634.912815609183,Hybrid,1.3,137.49635302953476,Automatic,Red
Toyota,2006,28952.056761390806,Hybrid,3.8,103.77233238834522,Automatic,Green
Chevrolet,2006,37857.17093940354,Petrol,3.0,112.10521131045512,Manual,White
Honda,2017,,Petrol,1.6,51.92231805408157,Manual,Green
Toyota,2017,31408.399244187,Hybrid,3.5,131.24736478109196,Automatic,Gray
Toyota,2001,24718.74358076735,Petrol,3.1,116.91447978398669,Automatic,Yellow
Toyota,2014,30969.288729454947,Diesel,3.3,91.82479089310242,Manual,Gray
Audi,2013,27004.394936277884,Diesel,5.0,112.84725895645653,Automatic,Red
BMW,2017,34749.53031684978,Petrol,1.1,106.02470758763756,Automatic,Red
Honda,2008,39860.35028966371,Hybrid,4.7,73.62191252197009,Automatic,Yellow
Volkswagen,2013,50106.61099352494,Electric,,168.70765118503925,Automatic,Gray
Audi,2004,29092.801207022614,Electric,2.7,162.48238789448592,Manual,Green
Hyundai,2010,35903.78201664194,Petrol,4.5,141.41040660125628,Automatic,Gray
Audi,2007,32737.232511588845,Electric,3.6,157.4706308389563,Manual,White
Mercedes,2004,33328.65215478642,Hybrid,,105.05313410759226,Manual,White
Mercedes,2010,41806.399580658996,Diesel,3.4,119.73066748574085,Manual,Yellow
Toyota,2004,24526.452857220804,Diesel,1.9,103.94398768903879,Manual,Blue
Audi,2016,27133.72001188193,Hybrid,3.3,127.55382765624118,Manual,Yellow
Hyundai,2021,28596.21073080015,Electric,1.7,148.6306569685666,Manual,Blue
Audi,2003,22121.210848017254,Petrol,1.6,117.74732740865002,Manual,Gray
BMW,2014,29988.200521279727,Diesel,3.6,81.34238068913726,Automatic,Blue
BMW,2018,35263.75938456188,Electric,4.8,132.44076059413237,Manual,Gray
Hyundai,2021,36626.89566019078,Electric,,101.85161007315602,Manual,Red
Audi,2001,28529.394307431972,Diesel,4.2,148.00200963816567,Manual,Red
Chevrolet,2016,39136.287432824494,Diesel,1.7,176.24155481083645,Automatic,White
BMW,2011,13409.739692799467,Petrol,3.6,151.99019487540585,Automatic,Green
BMW,2016,48603.056453459125,Hybrid,3.9,113.53107003679209,Automatic,Black
Ford,2009,34538.05290100197,Electric,1.2,123.43689392155008,Automatic,Yellow
Audi,2017,,Petrol,1.4,117.13484028090454,Manual,Yellow
BMW,2018,33696.81329162775,Diesel,4.1,93.05547767520578,Manual,Green
Honda,2017,28777.70399757451,Hybrid,2.8,104.09103571192719,Automatic,Gray
Audi,2012,13286.256397376375,Hybrid,2.6,115.43439431758813,Automatic,Green
Mercedes,2013,30375.245653934595,Electric,4.7,113.31515779469814,Automatic,White
Ford,2015,37292.05558885642,Hybrid,5.0,83.26928205985028,Automatic,Blue
BMW,2017,37710.33803460482,Diesel,4.1,121.35454690533547,Automatic,Gray
Ford,2017,32013.582382927707,Diesel,4.2,118.24268212189936,Manual,White
Mercedes,2015,37662.17305023158,Diesel,1.8,52.39940936901996,Automatic,Blue
Hyundai,2016,33483.51941384743,Petrol,1.8,116.2828418917807,Manual,Gray
Hyundai,2006,31780.607382618964,Diesel,4.9,50.0,Manual,White
Audi,2011,24488.056550024245,Petrol,3.8,89.45721843531479,Manual,Black
Mercedes,2001,27222.31480099106,Diesel,3.7,84.5021679244552,Automatic,White
Tesla,2009,27949.106520806316,Diesel,2.1,113.04482479871459,Automatic,Gray
Tesla,2004,32283.827743953214,Hybrid,4.5,99.53727563786937,Manual,Blue
Audi,2020,36425.225587996385,Electric,,109.88472794744067,Automatic,Gray
Toyota,2002,25084.582909492143,Diesel,2.1,176.9372972614991,Automatic,Yellow
Ford,2018,18865.91349290996,Hybrid,1.7,90.98924427860031,Automatic,Gray
Ford,2012,41518.08673591625,Hybrid,3.8,152.9867992052791,Automatic,White
Hyundai,2011,22251.032949919496,Electric,3.9,137.9631212398376,Automatic,Gray
Tesla,2002,33920.76002035157,Hybrid,3.1,131.46789812371648,Automatic,Green
Volkswagen,2005,32025.468294309892,Hybrid,1.0,156.96296941387055,Manual,Red
BMW,2013,27245.317393299163,Electric,4.5,106.33722686788256,Automatic,Yellow
BMW,2003,34859.662403364455,Petrol,4.8,115.52830949605327,Automatic,Black
BMW,2012,20338.9616460505,Electric,1.8,94.59124615034331,Manual,Blue
Hyundai,2018,43045.83732380567,Electric,4.4,50.0,Manual,Black
Mercedes,2017,51079.022406812684,Diesel,4.9,123.13194030086717,Manual,Yellow
Chevrolet,2002,,Diesel,2.3,171.62715854723976,Automatic,Green
Tesla,2019,23519.272531915336,Petrol,,78.49378052219558,Automatic,Yellow
Tesla,2005,11394.497918511945,Electric,,81.4888363136881,Automatic,White
Volkswagen,2015,33818.91099193063,Electric,1.2,128.9929778517813,Automatic,White
Ford,2019,,Petrol,2.1,113.22845552501944,Manual,Green
Toyota,2002,26694.72619084096,Diesel,4.0,165.05024008154484,Automatic,Yellow
Audi,2011,,Electric,3.5,104.67528289950079,Manual,Red
Ford,2018,42989.455862901465,Petrol,3.7,165.9689784058133,Automatic,White
Mercedes,2018,43853.3256637958,Diesel,3.8,133.34456091378996,Manual,Yellow
Audi,2003,30787.31620449208,Hybrid,3.7,153.91054075112274,Automatic,Green
Tesla,2000,37172.79794550053,Petrol,2.4,95.90146972176069,Automatic,White
Mercedes,2001,14068.458204578017,Petrol,2.2,113.32800079614047,Automatic,Yellow
Audi,2012,18006.76376080454,Electric,2.7,124.888983692056,Automatic,Yellow
Volkswagen,2012,27694.435148983892,Hybrid,4.2,130.5792979374092,Automatic,Yellow
Volkswagen,2001,36730.3743943758,Diesel,4.8,98.13374056661374,Automatic,White
Honda,2018,26588.701759723015,Hybrid,2.8,104.9106455678724,Manual,Black
Chevrolet,2021,36421.26710486681,Electric,1.3,166.21592019505994,Manual,Red
Volkswagen,2015,20771.561348249237,Electric,4.8,147.07139845432266,Manual,Gray
Tesla,2011,30816.251334026547,Diesel,1.3,83.10490486050082,Manual,Blue
Toyota,2000,34399.05896313293,Diesel,1.6,127.92469295679116,Automatic,Green
BMW,2008,,Diesel,4.5,156.26522890107495,Manual,Red
Honda,2016,26387.514685136815,Electric,3.2,98.02281752000383,Automatic,Black
BMW,2009,30229.299830598073,Diesel,2.4,135.8617672058432,Automatic,Green
Chevrolet,2017,17674.07185638728,Diesel,4.7,137.11818995378127,Manual,Gray
Audi,2018,29159.3236459082,Diesel,4.8,69.31618562006796,Automatic,Gray
Hyundai,2006,38653.433599935655,Petrol,2.3,96.72293953376244,Manual,Green
Volkswagen,2018,27896.874104128437,Diesel,4.5,104.17864739002795,Manual,Blue
Toyota,2014,24016.539839905214,Electric,3.7,120.00430850861734,Automatic,Yellow
Chevrolet,2008,,Petrol,,103.51098946947396,Manual,Gray
BMW,2009,48281.66897328725,Electric,4.8,131.78293785203263,Manual,Red
Honda,2022,47386.16342016223,Hybrid,1.3,110.39226905097902,Automatic,Gray
Volkswagen,2019,32091.380895206166,Petrol,2.3,73.21738054119622,Manual,Green
Tesla,2019,36164.0247815909,Diesel,2.6,50.0,Automatic,Black
Volkswagen,2003,43109.03647352705,Petrol,3.8,103.851401510126,Automatic,Gray
Honda,2005,31930.373586643436,Electric,1.2,124.63235010919901,Manual,Black
Honda,2003,33690.51823558624,Petrol,4.6,119.85908571792936,Automatic,Gray
Hyundai,2004,27416.259861544644,Hybrid,3.6,87.47722025411903,Automatic,Blue
Volkswagen,2008,48943.79833513455,Diesel,2.1,144.99126298303997,Manual,Red
Volkswagen,2011,35750.02930312397,Diesel,3.6,108.04734288717395,Automatic,Black
Hyundai,2022,27861.835382429163,Hybrid,3.1,145.53698103156296,Manual,Gray
Mercedes,2007,25397.329449175435,Electric,2.3,146.7031130291553,Automatic,White
Mercedes,2020,15142.327917753028,Petrol,1.1,144.60477056465297,Manual,White
Audi,2004,17355.833230482065,Electric,3.2,139.18801209449785,Manual,Yellow
Mercedes,2010,24190.80386167859,Electric,1.3,84.32259181629496,Automatic,Red
Ford,2022,37426.61829567381,Electric,4.2,113.92054789427478,Automatic,Yellow
Volkswagen,2010,32608.90583151831,Diesel,1.4,164.73623993167212,Manual,Green
Toyota,2012,19961.576007672546,Petrol,2.7,112.57987558243741,Manual,Black
Volkswagen,2013,22587.85922813105,Diesel,2.7,73.793590643154,Manual,Yellow
Ford,2007,32252.82429934366,Diesel,3.2,141.47437751739608,Manual,Blue
Ford,2017,43387.80679359673,Diesel,1.2,136.1219052662596,Automatic,Green
BMW,2018,21184.320768417565,Petrol,1.8,116.69238256471483,Automatic,Blue
Volkswagen,2011,33671.49445409491,Hybrid,1.8,111.41319750914755,Manual,Red
Chevrolet,2011,26436.544484054997,Diesel,3.4,126.93971044549339,Automatic,Blue
Ford,2017,26668.651928764088,Diesel,2.1,142.56592540170794,Automatic,Gray
Toyota,2009,20612.572485791563,Diesel,1.6,122.3766764879337,Manual,Green
Hyundai,2006,35011.966120344674,Petrol,1.1,137.4259683005783,Manual,Red
Audi,2017,26109.680769357798,Petrol,4.4,169.99333181221203,Manual,Green
BMW,2011,27187.764576871497,Electric,4.9,111.8711513727131,Automatic,Black
Hyundai,2013,37874.62626181611,Diesel,3.8,200.67680888486927,Automatic,Blue
BMW,2014,38292.03614050807,Diesel,2.7,174.4661650651289,Automatic,Gray
Toyota,2015,24161.451613776033,Petrol,1.5,105.8048344634129,Manual,Yellow
Honda,2001,32375.51636161204,Petrol,2.9,181.21054587559868,Automatic,Green
Volkswagen,2017,37250.13243652217,Diesel,2.8,103.97635982183306,Automatic,Green
Tesla,2011,28532.385168973073,Hybrid,2.7,193.1313751345004,Manual,Yellow
Chevrolet,2015,35363.23890698846,Electric,2.5,112.29450604803856,Manual,Blue
Hyundai,2012,27451.497567200917,Electric,3.0,135.4372712873224,Automatic,Red
Volkswagen,2019,27230.688568130012,Diesel,1.3,134.85408300273545,Automatic,Red
Chevrolet,2016,22542.545966610407,Electric,1.2,108.52869261070059,Automatic,Blue
Honda,2017,43695.95531850207,Electric,1.3,133.4802397786748,Automatic,Green
Tesla,2002,26125.122192422077,Diesel,1.8,154.8171395564909,Manual,Red
Chevrolet,2022,23590.418362026707,Electric,2.1,122.56635179703464,Automatic,White
Chevrolet,2009,21636.969735369676,Petrol,1.7,127.85465331878383,Manual,Green
Hyundai,2000,30676.127178775667,Diesel,2.0,144.33864482454837,Manual,Red
Mercedes,2005,21864.396133975508,Petrol,1.7,86.68252883015049,Manual,Yellow
Tesla,2002,24299.59971838471,Diesel,1.6,122.52634748855694,Automatic,Black
Volkswagen,2018,36391.65474442046,Petrol,2.2,157.74993594475083,Manual,Blue
Honda,2003,33589.73128827878,Electric,2.6,111.65993914684339,Automatic,Green
Tesla,2019,19237.46895172439,Hybrid,4.0,137.98325881754383,Automatic,White
Toyota,2022,35798.59201065513,Petrol,4.8,70.29166365028763,Automatic,Blue
Mercedes,2002,30262.305363359934,Petrol,4.7,123.12227544923776,Automatic,Green
Toyota,2007,39097.28988846675,Hybrid,2.9,115.79034438001324,Automatic,Red
Honda,2007,41343.915862143185,Hybrid,2.8,121.51155686284338,Manual,White
Hyundai,2006,17130.607535243806,Petrol,1.5,114.98723954729994,Automatic,Blue
Hyundai,2001,36117.04289055776,Petrol,,157.10306893603553,Automatic,Red
Honda,2020,43078.49539326739,Petrol,4.0,92.77038099012125,Automatic,Green
BMW,2005,31677.191993288165,Diesel,4.4,109.49149168906116,Automatic,Red
Honda,2015,35505.736419098735,Petrol,1.9,96.51997375943102,Manual,Green
Mercedes,2009,31799.75873556448,Petrol,2.6,80.36667183891187,Automatic,Blue
Ford,2003,37835.39795142872,Hybrid,1.4,117.94186434484406,Manual,Green
Hyundai,2012,33067.920514361984,Hybrid,4.8,91.75935278733704,Automatic,Blue
Audi,2009,13821.021063759297,Diesel,2.1,127.37020269625056,Manual,Blue
Mercedes,2020,29030.383461000565,Diesel,3.4,128.1564572526772,Manual,White
Mercedes,2013,28513.50229564347,Electric,1.6,124.74347292368073,Manual,White
Mercedes,2008,35710.274437134154,Petrol,4.2,137.33070922391246,Automatic,Black
Chevrolet,2010,39414.77074211954,Petrol,1.7,50.0,Manual,White
Mercedes,2022,28178.638815992843,Hybrid,4.2,164.86047950862715,Automatic,Red
Hyundai,2017,20200.99050768911,Electric,,118.1944490868058,Manual,White
Ford,2010,,Petrol,3.3,140.586044593029,Automatic,Blue
Ford,2016,23792.41453780162,Electric,2.1,90.02912641294401,Manual,Blue
Mercedes,2001,25151.51172057072,Diesel,4.5,81.75269025774881,Automatic,White
Toyota,2002,49056.735033886194,Petrol,4.0,135.2741120679979,Manual,Red
Hyundai,2010,24578.195966037252,Petrol,2.4,141.73363148821906,Manual,Black
Hyundai,2017,17481.001657107845,Diesel,3.3,83.15231622939547,Manual,Blue
Tesla,2002,34828.58478566797,Petrol,1.5,137.9217384017404,Automatic,Gray
Volkswagen,2014,35656.40129539745,Diesel,1.6,141.02347591643934,Manual,Black
BMW,2010,37028.69994583496,Diesel,3.1,138.8647509981662,Manual,Green
BMW,2010,36718.81167300881,Electric,3.6,124.58797669474419,Automatic,Gray
Toyota,2019,31164.85094281668,Hybrid,3.2,129.31119099226217,Automatic,Gray
BMW,2010,31248.884253721357,Hybrid,3.2,171.3243480749993,Automatic,Gray
Tesla,2018,37516.47890338255,Diesel,4.0,102.58188310275474,Manual,Blue
Honda,2000,42868.75611045472,Electric,4.6,146.28770607762118,Manual,Blue
BMW,2004,19914.188159205092,Diesel,2.6,132.6352269655851,Automatic,Yellow
Hyundai,2009,25133.663632230237,Electric,3.1,78.84304806908835,Manual,Gray
Honda,2009,35023.45930713556,Electric,4.6,77.26706969326005,Automatic,Gray
BMW,2013,,Hybrid,2.9,125.0449169071721,Manual,Black
Hyundai,2001,15675.456445086065,Hybrid,2.8,72.0133253514754,Automatic,Blue
Hyundai,2003,25413.8593234548,Electric,4.1,50.0,Automatic,Gray
Mercedes,2001,32421.47348632684,Hybrid,4.5,219.05498796886258,Manual,Red
