order_id,customer_id,order_date,order_value,product_name,category
ORD02320,CUST0646,2021-04-07 15:00:00,3508.71,Laptop,Komputery
ORD02321,CUST0251,2021-04-07 16:00:00,288.08,Smartphone,Komputery
ORD02322,CUST0219,2021-04-07 17:00:00,4559.52,Smartphone,Elektronika
ORD02323,CUST0407,2021-04-07 18:00:00,3513.39,Smartphone,Elektronika
ORD02324,CUST0443,2021-04-07 19:00:00,2541.87,Laptop,Elektronika
ORD02325,CUST0603,2021-04-07 20:00:00,2213.1,Smartphone,Elektronika
ORD02326,CUST0354,2021-04-07 21:00:00,662.06,Tablet,Akcesoria
ORD02327,CUST0888,2021-04-07 22:00:00,1462.09,Tablet,Akcesoria
ORD02328,CUST0558,2021-04-07 23:00:00,4346.11,Laptop,Elektronika
ORD02329,CUST0550,2021-04-08 00:00:00,4523.22,Tablet,Elektronika
ORD02330,CUST0142,2021-04-08 01:00:00,13.73,Laptop,Elektronika
ORD02331,CUST0612,2021-04-08 02:00:00,2974.74,Laptop,Akcesoria
ORD02332,CUST0501,2021-04-08 03:00:00,3599.31,Tablet,Akcesoria
ORD02333,CUST0840,2021-04-08 04:00:00,3097.55,Headphones,Akcesoria
ORD02334,CUST0702,2021-04-08 05:00:00,417.58,Smartphone,Komputery
ORD02335,CUST0547,2021-04-08 06:00:00,1096.45,Smartphone,Komputery
ORD02336,CUST0659,2021-04-08 07:00:00,1259.2,Smartphone,Akcesoria
ORD02337,CUST0542,2021-04-08 08:00:00,4160.31,Smartphone,Elektronika
ORD02338,CUST0846,2021-04-08 09:00:00,2321.37,Laptop,Akcesoria
ORD02339,CUST0507,2021-04-08 10:00:00,2439.27,Monitor,Elektronika
ORD02340,CUST0596,2021-04-08 11:00:00,4675.12,Headphones,Elektronika
ORD02341,CUST0881,2021-04-08 12:00:00,3189.06,Tablet,RTV
ORD02342,CUST0281,2021-04-08 13:00:00,4494.35,Smartphone,Elektronika
ORD02343,CUST0424,2021-04-08 14:00:00,2287.98,Tablet,Akcesoria
ORD02344,CUST0856,2021-04-08 15:00:00,755.69,Smartphone,Akcesoria
ORD02345,CUST0270,2021-04-08 16:00:00,4650.38,Laptop,Elektronika
ORD02346,CUST0154,2021-04-08 17:00:00,2298.94,Laptop,Elektronika
ORD02347,CUST0614,2021-04-08 18:00:00,916.34,Tablet,Akcesoria
ORD02348,CUST0727,2021-04-08 19:00:00,1518.95,Monitor,Elektronika
ORD02349,CUST0662,2021-04-08 20:00:00,263.5,Laptop,Elektronika
ORD02350,CUST0944,2021-04-08 21:00:00,2346.82,Laptop,RTV
ORD02351,CUST0083,2021-04-08 22:00:00,4267.11,Smartphone,Akcesoria
ORD02352,CUST0622,2021-04-08 23:00:00,4668.57,Headphones,Elektronika
ORD02353,CUST0947,2021-04-09 00:00:00,4663.69,Laptop,Elektronika
ORD02354,CUST0899,2021-04-09 01:00:00,634.9,Laptop,Akcesoria
ORD02355,CUST0426,2021-04-09 02:00:00,1916.45,Tablet,Elektronika
ORD02356,CUST0275,2021-04-09 03:00:00,150.86,Smartphone,Elektronika
ORD02357,CUST0713,2021-04-09 04:00:00,4277.28,Laptop,Akcesoria
ORD02358,CUST0284,2021-04-09 05:00:00,1800.19,Laptop,Elektronika
ORD02359,CUST0980,2021-04-09 06:00:00,3159.27,Tablet,Akcesoria
ORD02360,CUST0173,2021-04-09 07:00:00,3577.34,Smartphone,Akcesoria
ORD02361,CUST0327,2021-04-09 08:00:00,2154.92,Monitor,Elektronika
ORD02362,CUST0718,2021-04-09 09:00:00,1539.15,Tablet,Elektronika
ORD02363,CUST0063,2021-04-09 10:00:00,4811.44,Laptop,Akcesoria
ORD02364,CUST0073,2021-04-09 11:00:00,4822.8,Smartphone,Akcesoria
ORD02365,CUST0763,2021-04-09 12:00:00,1454.29,Smartphone,Elektronika
ORD02366,CUST0636,2021-04-09 13:00:00,2403.33,Laptop,Elektronika
ORD02367,CUST0375,2021-04-09 14:00:00,4864.49,Monitor,RTV
ORD02368,CUST0633,2021-04-09 15:00:00,34.29,Headphones,Elektronika
ORD02369,CUST0508,2021-04-09 16:00:00,2069.26,Laptop,RTV
ORD02370,CUST0787,2021-04-09 17:00:00,511.28,Laptop,Elektronika
ORD02371,CUST0943,2021-04-09 18:00:00,2550.7,Laptop,Elektronika
ORD02372,CUST0398,2021-04-09 19:00:00,133.1,Laptop,Akcesoria
ORD02373,CUST0120,2021-04-09 20:00:00,2040.42,Smartphone,Elektronika
ORD02374,CUST0934,2021-04-09 21:00:00,1111.29,Smartphone,Elektronika
ORD02375,CUST0437,2021-04-09 22:00:00,2671.21,Monitor,Elektronika
ORD02376,CUST0829,2021-04-09 23:00:00,4980.01,Laptop,RTV
ORD02377,CUST0676,2021-04-10 00:00:00,4004.68,Smartphone,Elektronika
ORD02378,CUST0936,2021-04-10 01:00:00,4229.75,Headphones,Akcesoria
ORD02379,CUST0465,2021-04-10 02:00:00,3179.97,Smartphone,Komputery
ORD02380,CUST0286,2021-04-10 03:00:00,217.38,Laptop,Komputery
ORD02381,CUST0265,2021-04-10 04:00:00,1041.92,Laptop,Akcesoria
ORD02382,CUST0320,2021-04-10 05:00:00,4626.07,Smartphone,Elektronika
ORD02383,CUST0673,2021-04-10 06:00:00,1836.9,Monitor,Elektronika
ORD02384,CUST0376,2021-04-10 07:00:00,527.15,Monitor,Elektronika
ORD02385,CUST0820,2021-04-10 08:00:00,3515.0,Monitor,Elektronika
ORD02386,CUST0089,2021-04-10 09:00:00,1504.29,Headphones,Elektronika
ORD02387,CUST0654,2021-04-10 10:00:00,1351.6,Smartphone,Elektronika
ORD02388,CUST0203,2021-04-10 11:00:00,4989.91,Monitor,RTV
ORD02389,CUST0821,2021-04-10 12:00:00,4292.11,Monitor,RTV
ORD02390,CUST0739,2021-04-10 13:00:00,2045.61,Smartphone,Elektronika
ORD02391,CUST0955,2021-04-10 14:00:00,4901.5,Laptop,Elektronika
ORD02392,CUST0334,2021-04-10 15:00:00,3254.06,Smartphone,Elektronika
ORD02393,CUST0222,2021-04-10 16:00:00,3712.69,Laptop,Elektronika
ORD02394,CUST0041,2021-04-10 17:00:00,167.25,Laptop,Elektronika
ORD02395,CUST0708,2021-04-10 18:00:00,616.81,Monitor,RTV
ORD02396,CUST0068,2021-04-10 19:00:00,3169.09,Monitor,Elektronika
ORD02397,CUST0988,2021-04-10 20:00:00,4496.13,Laptop,Elektronika
ORD02398,CUST0776,2021-04-10 21:00:00,3122.48,Smartphone,Elektronika
ORD02399,CUST0514,2021-04-10 22:00:00,678.78,Headphones,RTV
ORD02400,CUST0873,2021-04-10 23:00:00,587.64,Tablet,RTV
ORD02401,CUST0637,2021-04-11 00:00:00,4222.49,Smartphone,Komputery
ORD02402,CUST0622,2021-04-11 01:00:00,705.12,Tablet,Akcesoria
ORD02403,CUST0598,2021-04-11 02:00:00,2605.96,Headphones,Elektronika
ORD02404,CUST0937,2021-04-11 03:00:00,195.2,Monitor,Elektronika
ORD02405,CUST0632,2021-04-11 04:00:00,412.54,Smartphone,Akcesoria
ORD02406,CUST0127,2021-04-11 05:00:00,3365.02,Laptop,Komputery
ORD02407,CUST0255,2021-04-11 06:00:00,3449.02,Monitor,Elektronika
ORD02408,CUST0695,2021-04-11 07:00:00,1713.93,Laptop,Elektronika
ORD02409,CUST0016,2021-04-11 08:00:00,1085.89,Tablet,Akcesoria
ORD02410,CUST0477,2021-04-11 09:00:00,4070.41,Laptop,Elektronika
ORD02411,CUST0062,2021-04-11 10:00:00,1093.35,Smartphone,Akcesoria
ORD02412,CUST0881,2021-04-11 11:00:00,2714.72,Smartphone,Elektronika
ORD02413,CUST0432,2021-04-11 12:00:00,4841.36,Laptop,Elektronika
ORD02414,CUST0670,2021-04-11 13:00:00,747.78,Monitor,Akcesoria
ORD02415,CUST0268,2021-04-11 14:00:00,4704.97,Laptop,RTV
ORD02416,CUST0035,2021-04-11 15:00:00,922.64,Headphones,Elektronika
ORD02417,CUST0779,2021-04-11 16:00:00,2841.54,Headphones,Elektronika
ORD02418,CUST0576,2021-04-11 17:00:00,1891.27,Smartphone,Elektronika
ORD02419,CUST0494,2021-04-11 18:00:00,4824.99,Tablet,Akcesoria
ORD02420,CUST0562,2021-04-11 19:00:00,1374.97,Laptop,Komputery
ORD02421,CUST0469,2021-04-11 20:00:00,2004.29,Tablet,Elektronika
ORD02422,CUST0767,2021-04-11 21:00:00,4914.47,Smartphone,Elektronika
ORD02423,CUST0661,2021-04-11 22:00:00,2686.99,Smartphone,RTV
ORD02424,CUST0325,2021-04-11 23:00:00,2518.12,Smartphone,Komputery
ORD02425,CUST0304,2021-04-12 00:00:00,1296.31,Tablet,Akcesoria
ORD02426,CUST0276,2021-04-12 01:00:00,3509.8,Monitor,Elektronika
ORD02427,CUST0869,2021-04-12 02:00:00,81.72,Laptop,Elektronika
ORD02428,CUST0963,2021-04-12 03:00:00,257.07,Smartphone,Komputery
ORD02429,CUST0684,2021-04-12 04:00:00,3000.8,Laptop,Akcesoria
ORD02430,CUST0929,2021-04-12 05:00:00,1714.96,Headphones,Akcesoria
ORD02431,CUST0201,2021-04-12 06:00:00,4767.05,Laptop,Elektronika
ORD02432,CUST0445,2021-04-12 07:00:00,4516.92,Tablet,Akcesoria
ORD02433,CUST0905,2021-04-12 08:00:00,3571.39,Laptop,Komputery
ORD02434,CUST0324,2021-04-12 09:00:00,4092.55,Smartphone,RTV
ORD02435,CUST0035,2021-04-12 10:00:00,3339.99,Headphones,Elektronika
ORD02436,CUST0977,2021-04-12 11:00:00,636.65,Tablet,Akcesoria
ORD02437,CUST0482,2021-04-12 12:00:00,3830.06,Tablet,Akcesoria
ORD02438,CUST0728,2021-04-12 13:00:00,1058.86,Smartphone,Komputery
ORD02439,CUST0480,2021-04-12 14:00:00,1623.98,Headphones,Komputery
ORD02440,CUST0065,2021-04-12 15:00:00,4097.98,Smartphone,RTV
ORD02441,CUST0008,2021-04-12 16:00:00,2687.26,Monitor,RTV
ORD02442,CUST0301,2021-04-12 17:00:00,4301.1,Smartphone,Elektronika
ORD02443,CUST0343,2021-04-12 18:00:00,1073.05,Smartphone,Komputery
ORD02444,CUST0431,2021-04-12 19:00:00,3042.81,Laptop,Akcesoria
ORD02445,CUST0424,2021-04-12 20:00:00,428.12,Smartphone,Elektronika
ORD02446,CUST0332,2021-04-12 21:00:00,3218.87,Laptop,Elektronika
ORD02447,CUST0438,2021-04-12 22:00:00,3815.04,Headphones,Elektronika
ORD02448,CUST0588,2021-04-12 23:00:00,2928.81,Tablet,Komputery
ORD02449,CUST0174,2021-04-13 00:00:00,1338.5,Monitor,Elektronika
ORD02450,CUST0559,2021-04-13 01:00:00,166.4,Laptop,Komputery
ORD02451,CUST0527,2021-04-13 02:00:00,606.05,Laptop,Akcesoria
ORD02452,CUST0873,2021-04-13 03:00:00,3115.29,Headphones,Akcesoria
ORD02453,CUST0659,2021-04-13 04:00:00,4672.76,Smartphone,Elektronika
ORD02454,CUST0026,2021-04-13 05:00:00,1040.61,Smartphone,Akcesoria
ORD02455,CUST0820,2021-04-13 06:00:00,3677.78,Headphones,Akcesoria
ORD02456,CUST0605,2021-04-13 07:00:00,4333.59,Smartphone,Elektronika
ORD02457,CUST0406,2021-04-13 08:00:00,2609.2,Laptop,Komputery
ORD02458,CUST0232,2021-04-13 09:00:00,3349.64,Headphones,Akcesoria
ORD02459,CUST0533,2021-04-13 10:00:00,4076.93,Laptop,Elektronika
ORD02460,CUST0819,2021-04-13 11:00:00,1310.77,Headphones,Komputery
ORD02461,CUST0550,2021-04-13 12:00:00,1491.51,Laptop,Elektronika
ORD02462,CUST0788,2021-04-13 13:00:00,13.13,Tablet,Akcesoria
ORD02463,CUST0505,2021-04-13 14:00:00,4815.84,Laptop,Akcesoria
ORD02464,CUST0669,2021-04-13 15:00:00,4588.55,Tablet,Elektronika
ORD02465,CUST0179,2021-04-13 16:00:00,3825.2,Laptop,Akcesoria
ORD02466,CUST0132,2021-04-13 17:00:00,404.59,Headphones,Akcesoria
ORD02467,CUST0823,2021-04-13 18:00:00,2243.04,Smartphone,Akcesoria
ORD02468,CUST0455,2021-04-13 19:00:00,518.44,Laptop,Elektronika
ORD02469,CUST0348,2021-04-13 20:00:00,89.44,Tablet,Elektronika
ORD02470,CUST0540,2021-04-13 21:00:00,3084.75,Smartphone,Elektronika
ORD02471,CUST0772,2021-04-13 22:00:00,4804.54,Laptop,RTV
ORD02472,CUST0406,2021-04-13 23:00:00,4515.31,Laptop,Elektronika
ORD02473,CUST0076,2021-04-14 00:00:00,3486.81,Smartphone,Akcesoria
ORD02474,CUST0941,2021-04-14 01:00:00,492.24,Laptop,Komputery
ORD02475,CUST0579,2021-04-14 02:00:00,1378.08,Laptop,Komputery
ORD02476,CUST0854,2021-04-14 03:00:00,1607.08,Laptop,Komputery
ORD02477,CUST0492,2021-04-14 04:00:00,3818.12,Tablet,RTV
ORD02478,CUST0194,2021-04-14 05:00:00,4013.22,Smartphone,Elektronika
ORD02479,CUST0984,2021-04-14 06:00:00,1931.68,Laptop,Elektronika
ORD02480,CUST0162,2021-04-14 07:00:00,2095.24,Monitor,Elektronika
ORD02481,CUST0347,2021-04-14 08:00:00,232.1,Headphones,Elektronika
ORD02482,CUST0951,2021-04-14 09:00:00,1452.79,Laptop,Akcesoria
ORD02483,CUST0361,2021-04-14 10:00:00,2261.91,Laptop,Elektronika
ORD02484,CUST0769,2021-04-14 11:00:00,593.75,Monitor,Komputery
ORD02485,CUST0584,2021-04-14 12:00:00,2271.8,Smartphone,Elektronika
ORD02486,CUST0087,2021-04-14 13:00:00,4267.35,Smartphone,Elektronika
ORD02487,CUST0934,2021-04-14 14:00:00,2910.79,Smartphone,Akcesoria
ORD02488,CUST0262,2021-04-14 15:00:00,403.86,Tablet,Elektronika
ORD02489,CUST0214,2021-04-14 16:00:00,966.44,Laptop,Komputery
ORD02490,CUST0665,2021-04-14 17:00:00,2377.98,Tablet,RTV
ORD02491,CUST0722,2021-04-14 18:00:00,1813.82,Tablet,Komputery
ORD02492,CUST0913,2021-04-14 19:00:00,1800.05,Smartphone,Elektronika
ORD02493,CUST0573,2021-04-14 20:00:00,2651.04,Headphones,RTV
ORD02494,CUST0780,2021-04-14 21:00:00,2926.14,Laptop,Elektronika
ORD02495,CUST0262,2021-04-14 22:00:00,3986.34,Smartphone,Komputery
ORD02496,CUST0730,2021-04-14 23:00:00,1711.42,Smartphone,Elektronika
ORD02497,CUST0283,2021-04-15 00:00:00,4029.28,Smartphone,Elektronika
ORD02498,CUST0648,2021-04-15 01:00:00,1699.67,Laptop,RTV
ORD02499,CUST0467,2021-04-15 02:00:00,286.61,Smartphone,Elektronika
ORD02500,CUST0380,2021-04-15 03:00:00,2775.4,Laptop,Komputery
ORD02501,CUST0362,2021-04-15 04:00:00,2943.63,Laptop,Elektronika
ORD02502,CUST0449,2021-04-15 05:00:00,4673.36,Laptop,Komputery
ORD02503,CUST0441,2021-04-15 06:00:00,3633.05,Tablet,RTV
ORD02504,CUST0093,2021-04-15 07:00:00,4589.69,Laptop,Akcesoria
ORD02505,CUST0621,2021-04-15 08:00:00,4542.65,Tablet,Akcesoria
ORD02506,CUST0753,2021-04-15 09:00:00,3026.82,Laptop,Akcesoria
ORD02507,CUST0867,2021-04-15 10:00:00,2643.53,Laptop,RTV
ORD02508,CUST0424,2021-04-15 11:00:00,2791.63,Smartphone,Elektronika
ORD02509,CUST0142,2021-04-15 12:00:00,4891.87,Laptop,Akcesoria
ORD02510,CUST0291,2021-04-15 13:00:00,3868.11,Smartphone,Elektronika
ORD02511,CUST0432,2021-04-15 14:00:00,540.27,Smartphone,Elektronika
ORD02512,CUST0749,2021-04-15 15:00:00,3894.36,Monitor,Elektronika
ORD02513,CUST0852,2021-04-15 16:00:00,860.98,Monitor,Akcesoria
ORD02514,CUST0824,2021-04-15 17:00:00,2242.28,Smartphone,Komputery
ORD02515,CUST0689,2021-04-15 18:00:00,1060.19,Tablet,Elektronika
ORD02516,CUST0653,2021-04-15 19:00:00,3451.02,Laptop,Akcesoria
ORD02517,CUST0701,2021-04-15 20:00:00,4387.78,Smartphone,Akcesoria
ORD02518,CUST0998,2021-04-15 21:00:00,1458.91,Tablet,Akcesoria
ORD02519,CUST0049,2021-04-15 22:00:00,419.23,Laptop,RTV
ORD02520,CUST0302,2021-04-15 23:00:00,1499.48,Laptop,Elektronika
ORD02521,CUST0881,2021-04-16 00:00:00,3365.09,Laptop,Elektronika
ORD02522,CUST0190,2021-04-16 01:00:00,1650.51,Smartphone,Elektronika
ORD02523,CUST0136,2021-04-16 02:00:00,1397.78,Smartphone,Komputery
ORD02524,CUST0555,2021-04-16 03:00:00,930.33,Smartphone,RTV
ORD02525,CUST0404,2021-04-16 04:00:00,2492.61,Smartphone,Elektronika
ORD02526,CUST0892,2021-04-16 05:00:00,1386.98,Smartphone,Elektronika
ORD02527,CUST0865,2021-04-16 06:00:00,3657.74,Tablet,Akcesoria
ORD02528,CUST0602,2021-04-16 07:00:00,392.35,Laptop,Komputery
ORD02529,CUST0807,2021-04-16 08:00:00,3323.52,Tablet,Akcesoria
ORD02530,CUST0341,2021-04-16 09:00:00,1195.42,Tablet,RTV
ORD02531,CUST0757,2021-04-16 10:00:00,2451.5,Tablet,Komputery
ORD02532,CUST0945,2021-04-16 11:00:00,1437.59,Tablet,Komputery
ORD02533,CUST0704,2021-04-16 12:00:00,3616.62,Smartphone,Akcesoria
ORD02534,CUST0318,2021-04-16 13:00:00,4727.08,Laptop,Elektronika
ORD02535,CUST0618,2021-04-16 14:00:00,4586.21,Smartphone,Komputery
ORD02536,CUST0363,2021-04-16 15:00:00,2921.3,Monitor,Akcesoria
ORD02537,CUST0822,2021-04-16 16:00:00,2318.43,Smartphone,Elektronika
ORD02538,CUST0382,2021-04-16 17:00:00,4093.32,Laptop,Elektronika
ORD02539,CUST0233,2021-04-16 18:00:00,3419.8,Laptop,Akcesoria
ORD02540,CUST0777,2021-04-16 19:00:00,925.98,Monitor,Akcesoria
ORD02541,CUST0344,2021-04-16 20:00:00,4106.39,Laptop,Akcesoria
ORD02542,CUST0549,2021-04-16 21:00:00,2150.13,Laptop,Elektronika
ORD02543,CUST0817,2021-04-16 22:00:00,953.04,Smartphone,Akcesoria
ORD02544,CUST0553,2021-04-16 23:00:00,1416.17,Monitor,Elektronika
ORD02545,CUST0529,2021-04-17 00:00:00,1344.96,Smartphone,Akcesoria
ORD02546,CUST0856,2021-04-17 01:00:00,2600.84,Smartphone,Akcesoria
ORD02547,CUST0789,2021-04-17 02:00:00,1179.51,Tablet,Komputery
ORD02548,CUST0819,2021-04-17 03:00:00,626.6,Laptop,Komputery
ORD02549,CUST0571,2021-04-17 04:00:00,627.22,Headphones,Komputery
ORD02550,CUST0935,2021-04-17 05:00:00,2920.55,Smartphone,Komputery
ORD02551,CUST0183,2021-04-17 06:00:00,3676.45,Smartphone,Akcesoria
ORD02552,CUST0041,2021-04-17 07:00:00,1614.45,Headphones,Elektronika
ORD02553,CUST0551,2021-04-17 08:00:00,182.91,Monitor,Akcesoria
ORD02554,CUST0397,2021-04-17 09:00:00,644.85,Smartphone,Akcesoria
ORD02555,CUST0704,2021-04-17 10:00:00,4574.33,Laptop,Akcesoria
ORD02556,CUST0779,2021-04-17 11:00:00,2472.78,Headphones,Elektronika
ORD02557,CUST0494,2021-04-17 12:00:00,2273.33,Smartphone,RTV
ORD02558,CUST0659,2021-04-17 13:00:00,199.87,Monitor,Elektronika
ORD02559,CUST0907,2021-04-17 14:00:00,3645.9,Monitor,Elektronika
ORD02560,CUST0333,2021-04-17 15:00:00,2645.06,Laptop,RTV
ORD02561,CUST0127,2021-04-17 16:00:00,1018.38,Monitor,Komputery
ORD02562,CUST0558,2021-04-17 17:00:00,559.27,Smartphone,Elektronika
ORD02563,CUST0557,2021-04-17 18:00:00,1923.11,Tablet,RTV
ORD02564,CUST0001,2021-04-17 19:00:00,4187.44,Laptop,Elektronika
ORD02565,CUST0168,2021-04-17 20:00:00,4327.82,Headphones,Komputery
ORD02566,CUST0620,2021-04-17 21:00:00,3018.2,Tablet,Akcesoria
ORD02567,CUST0019,2021-04-17 22:00:00,3640.41,Tablet,Akcesoria
ORD02568,CUST0332,2021-04-17 23:00:00,584.63,Monitor,Komputery
ORD02569,CUST0584,2021-04-18 00:00:00,2944.75,Smartphone,Elektronika
ORD02570,CUST0456,2021-04-18 01:00:00,3338.16,Smartphone,Elektronika
ORD02571,CUST0957,2021-04-18 02:00:00,1011.56,Headphones,Akcesoria
ORD02572,CUST0109,2021-04-18 03:00:00,4401.97,Tablet,Elektronika
ORD02573,CUST0268,2021-04-18 04:00:00,983.03,Monitor,RTV
ORD02574,CUST0445,2021-04-18 05:00:00,1574.25,Monitor,Akcesoria
ORD02575,CUST0240,2021-04-18 06:00:00,3106.58,Smartphone,Elektronika
ORD02576,CUST0929,2021-04-18 07:00:00,3195.37,Smartphone,Akcesoria
ORD02577,CUST0301,2021-04-18 08:00:00,3499.93,Laptop,Elektronika
ORD02578,CUST0602,2021-04-18 09:00:00,568.94,Tablet,Elektronika
ORD02579,CUST0103,2021-04-18 10:00:00,4248.83,Smartphone,Akcesoria
ORD02580,CUST0988,2021-04-18 11:00:00,2668.91,Tablet,RTV
ORD02581,CUST0250,2021-04-18 12:00:00,2361.9,Laptop,Akcesoria
ORD02582,CUST0453,2021-04-18 13:00:00,4905.68,Laptop,Elektronika
ORD02583,CUST0520,2021-04-18 14:00:00,3704.49,Laptop,Akcesoria
ORD02584,CUST0153,2021-04-18 15:00:00,598.85,Laptop,Elektronika
ORD02585,CUST0859,2021-04-18 16:00:00,3785.13,Tablet,Elektronika
ORD02586,CUST0174,2021-04-18 17:00:00,485.29,Laptop,Komputery
ORD02587,CUST0343,2021-04-18 18:00:00,147.08,Laptop,RTV
ORD02588,CUST0670,2021-04-18 19:00:00,2024.09,Laptop,Elektronika
ORD02589,CUST0431,2021-04-18 20:00:00,4967.96,Tablet,Akcesoria
ORD02590,CUST0727,2021-04-18 21:00:00,882.67,Headphones,RTV
ORD02591,CUST0689,2021-04-18 22:00:00,3366.5,Laptop,Elektronika
ORD02592,CUST0687,2021-04-18 23:00:00,875.25,Tablet,Elektronika
ORD02593,CUST0852,2021-04-19 00:00:00,3626.69,Smartphone,RTV
ORD02594,CUST0850,2021-04-19 01:00:00,2531.71,Laptop,Komputery
ORD02595,CUST0658,2021-04-19 02:00:00,3403.06,Tablet,Elektronika
ORD02596,CUST0962,2021-04-19 03:00:00,1022.34,Laptop,Elektronika
ORD02597,CUST0324,2021-04-19 04:00:00,3730.69,Tablet,Elektronika
ORD02598,CUST0990,2021-04-19 05:00:00,4978.14,Laptop,Akcesoria
ORD02599,CUST0673,2021-04-19 06:00:00,3331.6,Monitor,Komputery
ORD02600,CUST0639,2021-04-19 07:00:00,2472.47,Laptop,Akcesoria
ORD02601,CUST0420,2021-04-19 08:00:00,4616.64,Smartphone,Akcesoria
ORD02602,CUST0594,2021-04-19 09:00:00,89.1,Monitor,Elektronika
ORD02603,CUST0485,2021-04-19 10:00:00,3652.32,Laptop,Elektronika
ORD02604,CUST0659,2021-04-19 11:00:00,4444.85,Smartphone,Elektronika
ORD02605,CUST0751,2021-04-19 12:00:00,317.76,Smartphone,Komputery
ORD02606,CUST0412,2021-04-19 13:00:00,2255.82,Smartphone,Akcesoria
ORD02607,CUST0936,2021-04-19 14:00:00,1031.55,Laptop,Elektronika
ORD02608,CUST0084,2021-04-19 15:00:00,2836.93,Laptop,Akcesoria
ORD02609,CUST0113,2021-04-19 16:00:00,3251.22,Tablet,Komputery
ORD02610,CUST0737,2021-04-19 17:00:00,1520.09,Smartphone,Akcesoria
ORD02611,CUST0332,2021-04-19 18:00:00,2305.31,Tablet,Elektronika
ORD02612,CUST0378,2021-04-19 19:00:00,1403.9,Laptop,Elektronika
ORD02613,CUST0755,2021-04-19 20:00:00,1853.26,Smartphone,Elektronika
ORD02614,CUST0655,2021-04-19 21:00:00,806.1,Smartphone,Komputery
ORD02615,CUST0041,2021-04-19 22:00:00,4428.94,Smartphone,Akcesoria
ORD02616,CUST0935,2021-04-19 23:00:00,59.95,Smartphone,Komputery
ORD02617,CUST0770,2021-04-20 00:00:00,4413.22,Laptop,Komputery
ORD02618,CUST0959,2021-04-20 01:00:00,2862.68,Laptop,RTV
ORD02619,CUST0797,2021-04-20 02:00:00,1664.97,Laptop,Elektronika
ORD02620,CUST0105,2021-04-20 03:00:00,3618.06,Smartphone,Elektronika
ORD02621,CUST0202,2021-04-20 04:00:00,2543.68,Laptop,Akcesoria
ORD02622,CUST0450,2021-04-20 05:00:00,2500.55,Tablet,Elektronika
ORD02623,CUST0819,2021-04-20 06:00:00,559.61,Smartphone,Komputery
ORD02624,CUST0843,2021-04-20 07:00:00,1953.68,Smartphone,Komputery
ORD02625,CUST0973,2021-04-20 08:00:00,1212.91,Smartphone,Akcesoria
ORD02626,CUST0266,2021-04-20 09:00:00,88.32,Laptop,Elektronika
ORD02627,CUST0910,2021-04-20 10:00:00,1806.9,Smartphone,Elektronika
ORD02628,CUST0210,2021-04-20 11:00:00,458.21,Monitor,Elektronika
ORD02629,CUST0563,2021-04-20 12:00:00,1291.58,Tablet,Komputery
ORD02630,CUST0118,2021-04-20 13:00:00,471.66,Tablet,Elektronika
ORD02631,CUST0713,2021-04-20 14:00:00,513.7,Headphones,Elektronika
ORD02632,CUST0377,2021-04-20 15:00:00,1003.07,Smartphone,Elektronika
ORD02633,CUST0551,2021-04-20 16:00:00,4999.25,Laptop,RTV
ORD02634,CUST0540,2021-04-20 17:00:00,20.9,Tablet,Akcesoria
ORD02635,CUST0771,2021-04-20 18:00:00,3196.98,Laptop,RTV
ORD02636,CUST0084,2021-04-20 19:00:00,714.81,Smartphone,Komputery
ORD02637,CUST0454,2021-04-20 20:00:00,4603.93,Tablet,Akcesoria
ORD02638,CUST0667,2021-04-20 21:00:00,477.23,Tablet,Elektronika
ORD02639,CUST0629,2021-04-20 22:00:00,4775.77,Smartphone,Elektronika
ORD02640,CUST0514,2021-04-20 23:00:00,3058.52,Smartphone,Akcesoria
ORD02641,CUST0605,2021-04-21 00:00:00,16.33,Tablet,Komputery
ORD02642,CUST0678,2021-04-21 01:00:00,4471.1,Headphones,Elektronika
ORD02643,CUST0387,2021-04-21 02:00:00,2613.34,Tablet,Elektronika
ORD02644,CUST0912,2021-04-21 03:00:00,1320.72,Monitor,Akcesoria
ORD02645,CUST0350,2021-04-21 04:00:00,3838.72,Laptop,Elektronika
ORD02646,CUST0296,2021-04-21 05:00:00,4634.06,Smartphone,Akcesoria
ORD02647,CUST0258,2021-04-21 06:00:00,2423.62,Laptop,Elektronika
ORD02648,CUST0081,2021-04-21 07:00:00,1584.61,Laptop,Elektronika
ORD02649,CUST0937,2021-04-21 08:00:00,3946.84,Monitor,Elektronika
ORD02650,CUST0268,2021-04-21 09:00:00,3412.11,Monitor,Akcesoria
ORD02651,CUST0419,2021-04-21 10:00:00,4444.87,Laptop,Akcesoria
ORD02652,CUST0235,2021-04-21 11:00:00,3465.64,Laptop,Elektronika
ORD02653,CUST0833,2021-04-21 12:00:00,1225.21,Laptop,Komputery
ORD02654,CUST0311,2021-04-21 13:00:00,4658.98,Headphones,Elektronika
ORD02655,CUST0813,2021-04-21 14:00:00,533.13,Laptop,Elektronika
ORD02656,CUST0975,2021-04-21 15:00:00,1347.03,Laptop,Akcesoria
ORD02657,CUST0986,2021-04-21 16:00:00,2605.77,Laptop,Elektronika
ORD02658,CUST0357,2021-04-21 17:00:00,2833.05,Smartphone,Akcesoria
ORD02659,CUST0213,2021-04-21 18:00:00,86.4,Monitor,RTV
ORD02660,CUST0574,2021-04-21 19:00:00,3905.06,Laptop,Akcesoria
